Geneid	/data/users/egraf/RNAseq/5_samtools_sort_2/HER21_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER22_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER23_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC3_sorted.bam
ENSG00000270976	0	0	0	0	0	1	0	0	0	5	0	0
ENSG00000228217	5	7	12	36	15	20	7	29	31	1	8	33
ENSG00000270342	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000116824	395	109	404	282	66	113	38	67	42	313	180	129
ENSG00000235887	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235756	0	0	0	2	2	2	0	0	0	5	1	1
ENSG00000173810	0	0	0	0	1	0	1	1	0	3	0	0
ENSG00000271890	0	0	0	3	1	1	0	0	0	1	1	7
ENSG00000283360	8	18	3	5	4	5	0	1	0	10	3	4
ENSG00000117262	168	376	164	282	188	167	112	253	230	124	111	75
ENSG00000227970	1	0	0	0	0	1	0	0	0	2	1	1
ENSG00000231613	0	0	1	2	6	1	1	2	0	7	2	0
ENSG00000236689	1	0	0	1	1	2	0	0	0	0	1	0
ENSG00000226028	0	0	0	0	1	4	0	0	0	17	4	6
ENSG00000203825	1	0	0	3	12	13	0	0	0	24	5	13
ENSG00000184371	235	165	223	343	147	171	793	2997	2921	368	213	206
ENSG00000233449	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000242943	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232499	35	64	21	35	35	45	35	54	86	58	17	26
ENSG00000163154	41	13	34	65	13	28	5	11	2	23	41	15
ENSG00000232995	25	110	28	16	12	28	4	10	8	64	11	22
ENSG00000238087	0	0	0	0	1	1	0	0	0	6	0	4
ENSG00000143158	425	446	239	1399	763	728	399	732	573	538	605	523
ENSG00000271092	6	20	11	10	8	8	0	6	2	4	7	14
ENSG00000232148	0	0	0	1	1	0	0	0	0	7	3	1
ENSG00000000460	224	603	265	424	176	169	34	114	95	283	128	194
ENSG00000135862	2171	5452	1276	3912	2185	2555	2142	9915	14404	3258	3066	2533
ENSG00000232952	21	25	24	39	23	29	24	44	65	18	18	14
ENSG00000260322	1	0	0	0	0	3	0	0	0	4	1	0
ENSG00000143156	73	120	68	523	120	208	152	174	245	137	134	130
ENSG00000198771	556	328	497	517	203	260	141	615	515	457	1815	392
ENSG00000225462	2	2	1	4	3	3	0	0	0	4	2	4
ENSG00000237756	0	10	2	2	0	4	0	0	0	4	3	0
ENSG00000271187	0	0	1	1	0	0	0	0	0	1	0	0
ENSG00000231175	0	0	0	1	0	2	0	0	0	8	0	2
ENSG00000143185	10	19	11	9	0	2	2	12	11	10	5	2
ENSG00000272931	2	7	3	4	8	3	1	3	1	17	5	6
ENSG00000143190	889	1533	1225	1397	981	997	193	652	1057	939	549	537
ENSG00000225475	0	0	0	0	1	0	0	0	0	1	0	1
ENSG00000232223	0	0	0	1	4	1	0	0	0	4	2	1
ENSG00000224468	19	37	2	3	10	11	12	68	16	5	11	4
ENSG00000232551	0	0	0	1	2	2	0	0	0	11	2	4
ENSG00000238270	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000236025	0	0	1	0	1	2	0	0	0	0	0	3
ENSG00000230704	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286754	0	0	0	0	0	2	0	0	0	5	2	1
ENSG00000143171	2	0	0	10	8	12	3	18	9	24	10	11
ENSG00000275767	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000047410	2153	5072	2528	4749	2075	2692	1095	3181	5634	2825	2020	1405
ENSG00000171806	80	101	53	232	129	134	23	53	60	92	86	89
ENSG00000134216	0	0	0	1	8	3	0	0	0	11	5	6
ENSG00000230748	0	0	0	1	1	3	0	0	0	4	3	3
ENSG00000238108	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000135842	813	298	771	677	826	1390	1288	3947	5375	766	1155	675
ENSG00000287472	0	0	0	0	0	2	0	0	0	2	0	0
ENSG00000241318	1	1	0	4	2	1	2	7	14	5	1	7
ENSG00000228238	3	3	1	2	8	5	2	0	0	7	0	0
ENSG00000232393	1	0	0	2	1	0	1	0	0	4	0	0
ENSG00000184155	0	0	0	0	1	0	0	0	0	2	0	3
ENSG00000058085	438	1308	69	764	74	228	3622	8330	10807	668	2078	3978
ENSG00000232917	2	3	0	12	3	2	0	0	2	3	2	1
ENSG00000233057	18	1	2	7	1	3	0	2	1	5	4	4
ENSG00000143167	6	0	25	15	10	16	1	0	0	33	6	12
ENSG00000143184	9	16	12	2	1	2	6	16	25	11	9	2
ENSG00000224691	3	0	1	0	1	0	0	5	1	0	1	0
ENSG00000233626	1	3	0	0	4	6	2	2	1	16	0	3
ENSG00000143228	128	629	217	457	116	138	3	35	6	326	236	342
ENSG00000231714	0	0	0	1	1	2	0	0	0	1	0	0
ENSG00000116833	67	29	50	51	84	102	61	300	447	50	77	44
ENSG00000000457	316	597	417	478	341	457	116	152	189	320	294	229
ENSG00000285638	0	1	5	0	2	2	0	0	1	5	2	1
ENSG00000230987	1	0	0	3	3	3	0	0	0	7	0	2
ENSG00000228167	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000150732	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000157064	27	12	16	16	20	31	43	147	191	64	23	38
ENSG00000288139	0	0	0	5	3	0	0	0	0	7	2	1
ENSG00000059588	1157	2491	1175	1688	612	652	556	1554	1182	715	867	1231
ENSG00000162782	33	57	55	527	253	266	70	107	159	88	95	74
ENSG00000238051	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233196	1	0	1	1	5	1	0	1	1	3	0	1
ENSG00000229220	1	1	3	0	2	2	0	2	0	1	2	0
ENSG00000227747	0	0	0	1	3	3	0	0	0	11	5	4
ENSG00000228081	0	0	0	1	1	0	0	0	0	4	1	0
ENSG00000228020	0	0	2	1	1	2	0	0	0	3	1	3
ENSG00000234975	219	180	193	207	128	156	486	504	569	97	107	33
ENSG00000162851	107	605	161	798	168	125	278	356	430	157	261	178
ENSG00000271427	1	3	3	10	5	2	0	0	1	3	2	3
ENSG00000143353	219	388	264	374	303	373	94	155	196	208	142	130
ENSG00000197965	1763	3906	1381	3520	1373	1378	2268	6627	8817	2329	3708	1609
ENSG00000143493	442	1045	455	684	372	441	248	688	780	667	364	446
ENSG00000230777	0	0	4	2	3	1	1	3	2	2	1	1
ENSG00000179397	26	66	26	80	39	34	13	28	26	44	26	14
ENSG00000224540	0	0	0	2	0	0	1	0	1	1	0	1
ENSG00000186197	151	10	23	75	207	128	100	109	186	53	49	28
ENSG00000229067	0	0	0	0	1	0	0	0	0	4	0	0
ENSG00000261182	0	0	0	1	0	1	0	0	0	1	0	0
ENSG00000162670	2	3	88	1	3	4	4	51	10	12	75	15
ENSG00000225712	0	0	1	4	4	3	0	0	0	4	3	1
ENSG00000162761	2	0	1	3	7	8	1	5	3	40	10	11
ENSG00000143199	22	12	6	23	29	20	24	13	11	39	13	8
ENSG00000007908	145	26	255	152	67	186	2903	49627	55180	67	77	68
ENSG00000092978	767	867	528	794	499	705	255	439	731	398	268	328
ENSG00000188404	679	69	533	386	73	143	21	58	45	393	285	115
ENSG00000274702	0	0	0	0	0	0	0	0	0	2	1	2
ENSG00000226211	0	0	0	3	0	1	0	0	0	4	2	0
ENSG00000203697	156	11	133	307	147	308	422	752	642	66	26	13
ENSG00000116574	1477	182	199	559	484	391	627	2644	3667	650	277	313
ENSG00000143248	898	844	435	2504	1822	1888	3485	13730	23695	669	1038	869
ENSG00000162814	31	36	29	81	53	47	31	42	57	48	13	7
ENSG00000225172	0	0	0	3	6	6	0	1	0	3	1	3
ENSG00000261642	0	0	1	2	3	2	0	0	0	1	0	0
ENSG00000228239	2	0	1	2	1	0	0	0	0	6	0	2
ENSG00000237283	0	0	0	0	0	6	0	0	0	11	2	3
ENSG00000116132	1224	800	1122	3818	1675	2171	332	1942	3973	614	1861	851
ENSG00000229242	0	0	0	3	5	1	0	0	0	5	0	0
ENSG00000152092	32	2	2	26	25	86	55	182	793	56	35	28
ENSG00000234984	0	0	0	1	0	3	0	0	0	12	0	7
ENSG00000229983	0	0	0	4	3	5	0	1	4	7	4	1
ENSG00000225122	0	0	0	0	0	4	0	0	0	2	0	0
ENSG00000225920	57	106	28	8	23	31	1	3	1	33	9	9
ENSG00000143476	298	982	307	616	215	236	23	86	52	648	184	368
ENSG00000057252	638	1343	823	1342	474	615	239	837	1056	881	603	661
ENSG00000285718	0	0	0	3	2	2	0	0	0	6	0	1
ENSG00000233018	0	0	0	0	0	1	2	2	1	2	0	3
ENSG00000224783	0	0	0	1	2	1	0	0	0	5	1	1
ENSG00000162852	452	807	464	2394	500	436	360	1430	2705	431	438	389
ENSG00000268062	2	4	1	0	1	4	1	1	8	5	1	0
ENSG00000116962	897	789	613	877	1122	1050	998	9110	12647	585	1322	612
ENSG00000229757	6	10	5	1	2	3	0	1	0	3	3	3
ENSG00000220749	5	6	6	6	4	3	12	28	16	5	5	2
ENSG00000181450	1010	687	381	803	324	447	40	177	168	266	182	236
ENSG00000225300	11	10	5	11	8	10	0	1	5	11	8	2
ENSG00000223842	21	64	13	9	10	14	0	1	0	19	4	6
ENSG00000143355	0	2	1	12	16	20	1	1	0	47	43	20
ENSG00000237193	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223490	0	3	0	1	0	1	0	0	0	1	0	0
ENSG00000174502	3	42	1	20	37	39	18	16	10	91	40	73
ENSG00000143195	18	5	23	97	82	53	4	16	16	85	53	36
ENSG00000162849	274	59	277	228	385	410	11	117	107	272	452	348
ENSG00000232824	10	18	10	10	15	15	0	0	0	17	9	7
ENSG00000067533	348	653	244	1165	416	503	169	544	690	340	244	435
ENSG00000228955	2	6	4	12	1	3	1	2	1	0	0	0
ENSG00000224702	0	0	0	0	0	1	0	0	0	3	0	2
ENSG00000271811	32	41	22	17	26	30	15	28	33	12	18	7
ENSG00000224278	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000226486	0	0	0	0	1	1	0	0	0	1	0	2
ENSG00000227687	0	0	0	0	0	2	0	0	0	3	1	3
ENSG00000231814	1	0	0	2	1	1	0	0	0	7	2	1
ENSG00000277007	8	39	4	8	15	27	0	5	3	29	6	0
ENSG00000229016	4	5	4	0	1	2	0	0	0	5	2	1
ENSG00000152104	752	4151	737	1787	664	912	704	2866	4356	1646	1849	2395
ENSG00000117650	200	491	215	414	133	143	12	74	11	485	180	340
ENSG00000203724	7	8	9	12	1	6	6	11	4	8	23	7
ENSG00000225006	0	0	1	5	3	2	0	0	0	20	0	7
ENSG00000223375	1	1	1	0	1	2	1	1	0	3	0	1
ENSG00000230714	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000173726	3207	4923	1570	4078	2135	1908	4990	10216	9337	2909	1969	2311
ENSG00000282852	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000152382	171	453	207	477	236	258	79	238	302	252	222	192
ENSG00000232100	0	1	0	3	3	1	0	0	0	3	2	0
ENSG00000230547	1	1	1	0	5	3	0	1	1	0	2	0
ENSG00000232215	0	0	0	1	1	3	0	0	0	3	1	0
ENSG00000135829	2584	6660	2871	6741	2474	3051	2929	5805	7536	3648	2859	3148
ENSG00000134717	563	1207	692	3261	627	742	375	781	755	573	702	990
ENSG00000278180	0	0	0	3	2	9	0	0	0	4	0	1
ENSG00000232341	0	0	0	1	4	0	2	5	2	1	3	0
ENSG00000287676	8	22	5	3	8	6	0	4	1	13	2	8
ENSG00000236792	12	17	13	52	22	20	6	12	10	20	12	10
ENSG00000143207	694	1460	839	1219	536	693	429	881	795	737	599	533
ENSG00000270859	0	0	0	0	0	4	0	0	0	6	0	1
ENSG00000238224	2	0	1	1	0	2	0	0	0	2	0	4
ENSG00000237492	0	1	0	2	0	2	0	0	0	1	1	2
ENSG00000150681	53	18	39	86	21	38	1	8	10	65	31	21
ENSG00000116906	847	931	608	1123	506	398	354	601	506	535	554	878
ENSG00000092969	153	126	40	1370	100	188	270	882	736	96	338	43
ENSG00000157181	332	665	367	1652	449	872	457	804	1067	465	339	363
ENSG00000250762	0	0	0	4	1	0	7	0	2	1	2	0
ENSG00000076258	105	73	51	36	72	81	48	160	188	38	52	50
ENSG00000117697	318	383	285	631	285	429	131	275	210	327	178	322
ENSG00000235083	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000162669	1	29	5	11	13	15	0	12	8	24	12	15
ENSG00000225904	0	0	1	0	0	1	0	0	0	1	1	0
ENSG00000143641	730	961	598	3001	748	747	463	1435	1904	818	1338	1631
ENSG00000010932	134	37	109	133	53	74	97	621	516	36	172	37
ENSG00000010072	274	399	214	427	158	124	83	236	405	231	178	199
ENSG00000135766	176	169	210	264	124	103	99	506	389	118	278	243
ENSG00000238054	0	0	0	1	5	2	0	0	0	4	0	2
ENSG00000168243	28	9	6	14	9	12	18	10	51	152	115	211
ENSG00000281453	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237469	0	1	0	1	1	2	0	0	0	1	0	0
ENSG00000227613	1	2	0	0	1	0	0	0	0	1	0	3
ENSG00000116183	28	2	3	25	30	54	38	107	128	66	30	28
ENSG00000231612	7	1	4	5	1	1	0	0	0	3	4	3
ENSG00000271036	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000170382	79	390	30	29	106	65	43	223	137	271	64	67
ENSG00000226868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279401	0	1	1	0	0	2	0	0	0	2	3	3
ENSG00000287450	0	0	0	0	1	1	0	0	0	0	0	1
ENSG00000237011	15	2	4	6	1	0	0	0	0	5	3	0
ENSG00000066027	640	1108	913	2029	732	896	699	1245	1457	676	647	623
ENSG00000173728	3	6	1	6	5	5	5	1	1	14	4	7
ENSG00000225811	0	0	13	0	0	1	0	0	0	1	2	1
ENSG00000273093	1	0	2	1	1	1	0	0	1	0	0	0
ENSG00000185523	2	2	1	0	0	0	0	0	0	2	0	1
ENSG00000116711	67	165	117	103	19	54	152	387	371	74	397	845
ENSG00000226750	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000285665	9	28	13	1	8	11	25	51	89	7	4	4
ENSG00000231022	0	0	0	0	0	0	0	0	0	4	0	2
ENSG00000224436	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000234915	3	8	6	3	4	5	0	0	0	3	3	1
ENSG00000227585	0	0	0	0	2	1	0	0	0	1	0	0
ENSG00000157060	0	0	0	5	1	1	4	0	2	10	1	4
ENSG00000237213	7	1	3	0	2	0	0	0	0	4	1	0
ENSG00000213045	0	1	1	1	3	2	3	4	2	8	1	1
ENSG00000230063	8	11	12	4	5	2	2	0	0	4	2	2
ENSG00000235467	0	0	0	1	0	0	0	0	0	2	2	1
ENSG00000123684	1307	1264	1381	2381	1398	1744	558	1558	1912	1195	1089	853
ENSG00000225338	8	5	9	2	7	8	0	0	1	10	1	3
ENSG00000224407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232463	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000225171	5	5	5	8	6	7	1	13	4	8	1	5
ENSG00000235386	1	3	0	3	1	0	0	0	2	0	0	0
ENSG00000213690	0	0	0	1	2	1	0	0	0	2	3	2
ENSG00000229832	13	27	11	3	6	13	2	6	2	9	7	2
ENSG00000237514	2	0	0	0	1	0	0	2	0	0	0	0
ENSG00000287856	0	0	0	2	0	0	0	0	2	1	2	3
ENSG00000203705	117	159	111	342	162	210	86	155	133	196	105	121
ENSG00000224040	1	8	3	10	5	3	8	5	6	4	3	5
ENSG00000228686	27	40	20	14	11	14	3	5	13	11	10	8
ENSG00000174175	91	15	78	101	34	97	297	1192	1462	54	80	46
ENSG00000236401	0	0	0	1	0	4	0	0	0	4	4	3
ENSG00000215800	0	0	0	2	0	1	0	0	0	1	0	1
ENSG00000270936	2	3	1	2	3	4	0	0	0	5	0	2
ENSG00000008118	7	15	4	16	11	12	20	42	69	22	13	13
ENSG00000171161	148	287	244	776	285	209	359	663	1287	333	421	259
ENSG00000241505	0	0	0	0	1	1	0	0	0	2	0	0
ENSG00000261453	0	3	3	4	7	2	0	0	0	20	0	6
ENSG00000231020	0	1	0	0	1	0	0	0	0	3	0	1
ENSG00000270818	0	0	0	4	3	0	1	0	0	7	1	4
ENSG00000196878	229	618	55	520	107	221	1343	5414	6169	716	722	1085
ENSG00000225561	0	1	0	2	1	0	0	0	0	2	1	0
ENSG00000074964	289	420	374	903	416	399	345	1603	1276	463	517	458
ENSG00000223847	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000277704	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000240963	0	0	0	0	2	2	0	0	0	4	1	3
ENSG00000226570	0	0	0	1	4	0	0	0	0	3	1	0
ENSG00000198929	30	115	33	72	97	120	85	203	415	81	35	24
ENSG00000174606	478	830	488	761	654	844	111	362	420	426	268	378
ENSG00000236905	0	1	0	4	1	3	1	1	0	2	1	1
ENSG00000227887	0	1	0	0	0	1	0	0	0	4	0	0
ENSG00000116903	495	612	317	632	301	292	101	448	884	312	251	248
ENSG00000226196	0	0	0	0	1	1	0	0	0	3	0	1
ENSG00000287354	7	4	1	85	23	35	7	3	12	19	4	5
ENSG00000233827	0	0	0	0	0	1	0	0	0	2	1	2
ENSG00000198797	54	2	0	3	10	12	34	47	24	25	10	10
ENSG00000151414	983	1646	1021	2649	1014	1250	418	2113	2125	1049	1193	1467
ENSG00000177614	43	54	33	42	53	54	14	121	155	115	409	404
ENSG00000235182	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287157	4	9	3	1	5	8	0	0	1	11	1	5
ENSG00000225755	2	9	0	5	5	2	0	0	0	5	1	2
ENSG00000197472	54	603	88	190	13	6	8	17	5	87	85	57
ENSG00000230184	36	29	16	23	6	7	0	0	0	21	6	2
ENSG00000232436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136643	562	1297	538	1424	454	592	123	422	565	501	459	502
ENSG00000236317	1	2	0	3	0	0	0	0	0	5	0	0
ENSG00000176855	7	17	12	10	19	20	6	10	7	3	3	5
ENSG00000225401	1	5	3	3	3	2	0	2	0	10	3	4
ENSG00000228190	0	0	1	0	0	1	0	0	0	1	1	0
ENSG00000135747	6	66	11	9	5	9	1	1	0	13	10	8
ENSG00000069248	1509	2214	913	2199	846	741	492	1001	1192	1006	861	754
ENSG00000253148	1	4	2	0	1	5	0	0	0	3	2	2
ENSG00000227751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090104	2244	1829	2161	2996	339	656	346	3214	2397	1554	1472	608
ENSG00000236468	12	0	1	4	2	3	0	2	0	4	3	2
ENSG00000185220	1841	103	106	189	116	87	56	75	132	136	137	71
ENSG00000236101	0	1	1	2	0	1	0	0	0	3	2	3
ENSG00000162769	257	656	324	646	362	394	212	430	846	405	271	169
ENSG00000278684	0	0	1	0	1	0	0	0	0	1	0	2
ENSG00000236775	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000042781	32	19	19	41	33	45	3	0	5	83	18	51
ENSG00000228646	1	0	0	1	1	0	0	0	0	2	0	0
ENSG00000233332	0	18	1	0	6	1	4	4	5	9	4	2
ENSG00000231984	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000277462	66	336	102	307	62	41	101	419	364	108	90	68
ENSG00000035687	961	2185	895	4045	850	830	512	1464	1590	1663	1362	1139
ENSG00000180287	4	1	2	9	9	10	7	22	47	26	19	6
ENSG00000226693	0	0	0	5	5	4	0	0	0	7	2	7
ENSG00000231272	2	23	0	1	2	1	0	1	0	4	1	1
ENSG00000223828	2	3	3	1	6	7	0	0	0	17	7	4
ENSG00000226723	3	0	1	4	3	0	0	2	1	3	2	0
ENSG00000272672	0	4	2	0	4	4	0	0	0	5	2	3
ENSG00000235096	32	42	13	29	5	5	0	1	0	22	10	14
ENSG00000007341	149	178	159	383	201	211	170	284	269	213	110	121
ENSG00000143324	703	1257	553	1687	580	644	684	1719	3904	487	535	681
ENSG00000225222	22	32	21	13	3	3	0	0	1	4	1	2
ENSG00000198842	2	3	41	32	28	11	1	2	0	51	22	29
ENSG00000286619	6	982	1	20	110	45	1	166	3	39	66	43
ENSG00000198756	16	81	12	27	11	41	30	138	319	61	105	23
ENSG00000227554	1	1	1	0	1	1	1	0	0	5	0	0
ENSG00000178596	0	0	0	0	1	2	0	1	0	9	0	0
ENSG00000054282	278	1067	360	1097	392	359	278	538	580	472	487	266
ENSG00000183780	21	262	11	129	47	16	49	92	120	60	144	28
ENSG00000229663	0	0	2	7	2	1	0	0	0	4	2	4
ENSG00000162702	483	809	515	981	441	489	541	1217	1770	310	303	364
ENSG00000228530	0	0	0	0	1	1	0	0	0	2	0	0
ENSG00000143194	3	1	7	5	7	9	0	2	2	10	4	4
ENSG00000054267	1929	1763	1162	1859	1101	1032	809	2462	4202	1420	1068	900
ENSG00000287921	0	0	1	1	1	1	0	0	0	6	3	4
ENSG00000232166	0	38	0	0	1	1	0	0	0	5	3	0
ENSG00000175137	129	389	247	1436	396	301	226	421	359	407	622	347
ENSG00000134245	61	70	45	69	43	54	42	188	123	102	51	54
ENSG00000187889	22	5	9	124	19	24	87	108	120	24	11	8
ENSG00000097046	203	471	147	287	131	148	69	105	137	525	286	312
ENSG00000231378	26	30	15	1	5	7	0	0	0	7	2	3
ENSG00000235605	0	6	2	5	4	2	1	3	1	3	2	4
ENSG00000224857	1	4	0	1	0	0	0	0	0	1	1	0
ENSG00000273367	3	3	3	7	2	1	0	4	1	5	2	0
ENSG00000231605	0	0	0	7	7	8	0	0	1	8	2	4
ENSG00000236358	1	11	2	0	0	2	0	3	1	2	4	4
ENSG00000203737	75	57	60	10	18	12	0	0	2	21	6	5
ENSG00000215873	0	4	0	4	0	1	0	0	0	1	1	0
ENSG00000185420	366	392	192	1462	151	155	199	315	367	249	248	183
ENSG00000272175	4	7	3	2	2	4	0	5	0	2	3	0
ENSG00000213070	0	1	1	4	2	4	5	2	5	5	1	1
ENSG00000229747	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000136636	1373	1030	1040	3333	2424	2423	1315	3713	3853	688	825	909
ENSG00000225486	1	1	1	5	0	0	0	1	1	1	2	2
ENSG00000163874	146	221	250	486	148	176	3577	8812	16156	163	151	154
ENSG00000213068	0	0	1	1	2	1	0	0	0	1	1	2
ENSG00000054392	94	118	77	305	279	355	136	225	317	137	141	87
ENSG00000188739	45	50	17	24	11	10	8	7	16	36	20	24
ENSG00000273198	0	1	1	1	5	1	1	0	0	8	1	2
ENSG00000225719	2	0	0	0	1	1	0	0	0	4	1	0
ENSG00000273483	1	1	7	3	2	2	4	2	3	15	0	1
ENSG00000232809	1	0	1	0	0	0	0	0	0	3	0	0
ENSG00000285981	0	0	0	0	0	0	0	0	1	2	0	1
ENSG00000215796	9	46	7	10	4	3	2	8	1	9	1	2
ENSG00000233047	0	0	0	1	3	1	0	0	0	13	2	4
ENSG00000143341	1701	301	750	932	1665	2348	211	1984	3645	390	978	414
ENSG00000116703	7	22	17	4	13	11	2	0	3	18	1	6
ENSG00000264341	0	0	0	1	0	0	0	0	0	4	0	2
ENSG00000264101	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000252404	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243267	0	1	0	1	3	2	2	2	2	7	1	0
ENSG00000252151	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000252969	1	0	0	1	0	0	0	1	0	0	0	0
ENSG00000252956	0	0	0	0	0	1	0	0	1	2	0	0
ENSG00000284357	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207237	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000252691	0	0	0	0	1	1	0	0	0	2	1	0
ENSG00000253005	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000207941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199963	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000264698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207328	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207466	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000252368	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000206779	4	9	10	3	4	6	0	0	0	2	2	2
ENSG00000200796	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000252190	0	0	0	2	0	1	0	0	0	0	0	1
ENSG00000283724	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252018	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000206627	1	2	0	5	0	1	0	0	0	0	2	0
ENSG00000283414	1	2	1	0	2	1	0	0	0	2	0	1
ENSG00000207508	1	11	3	2	1	1	1	0	0	4	0	8
ENSG00000200171	0	0	0	0	4	2	0	0	0	6	1	2
ENSG00000207194	0	4	1	1	1	0	0	0	0	2	0	0
ENSG00000283477	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263675	6	7	8	3	10	4	1	15	0	2	1	0
ENSG00000238653	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000212624	1	9	4	1	1	1	0	7	0	2	1	2
ENSG00000200575	2	5	0	2	5	2	0	1	0	3	2	0
ENSG00000212360	2	4	7	0	1	3	0	0	1	3	2	0
ENSG00000251825	0	0	0	1	0	2	0	0	0	2	2	0
ENSG00000222624	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000223152	3	24	1	0	0	1	0	0	0	10	0	1
ENSG00000212308	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000276081	0	4	1	2	0	3	0	0	0	1	0	0
ENSG00000239640	0	0	0	2	1	0	0	0	0	2	1	2
ENSG00000252338	0	0	1	0	0	1	0	0	0	0	0	1
ENSG00000239319	4	0	1	0	0	1	0	0	0	6	0	1
ENSG00000251767	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202263	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000199318	1	0	0	2	1	0	0	0	0	1	0	1
ENSG00000199666	0	0	0	0	0	8	0	0	0	2	0	0
ENSG00000200601	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000242482	0	0	0	0	1	1	0	0	0	6	0	2
ENSG00000201620	0	0	0	1	2	0	0	0	0	1	0	0
ENSG00000206817	0	0	0	1	0	1	0	0	0	0	0	1
ENSG00000264963	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000198974	1	2	1	1	0	1	0	0	0	1	0	0
ENSG00000212248	2	2	2	0	0	0	0	0	0	3	0	0
ENSG00000207962	0	2	1	0	0	1	0	0	0	4	1	1
ENSG00000207234	5	6	1	3	3	3	0	0	2	7	0	2
ENSG00000202259	4	5	5	2	5	2	0	0	0	4	0	0
ENSG00000212459	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263526	0	2	1	0	0	0	0	0	0	2	0	0
ENSG00000211575	0	0	0	1	0	0	0	0	1	0	1	0
ENSG00000202254	0	0	0	1	0	1	0	0	0	1	0	0
ENSG00000201491	0	0	0	1	0	1	0	0	0	1	0	1
ENSG00000275455	1	1	0	0	0	0	0	0	0	0	0	0
